id,name,review_count,rating,price,price_point,display_phone,url,image_url,address1,address2,address3,city,state,zip,country,latitude,longitude
SYOQooRo_AsgMQoAZEIWWg,Starbucks,66,2.5,$$,2,(201) 792-5400,https://www.yelp.com/biz/starbucks-hoboken-2?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media4.fl.yelpcdn.com/bphoto/4YiBLM9og5Ch69AZMmfy-A/o.jpg,28 W 48th St,,,New York,NY,10036,US,40.757794,-73.979604
8NHISsd0gKhyPNJoqhEqnA,Starbucks,130,2.5,$,1,(212) 221-7515,https://www.yelp.com/biz/starbucks-new-york-124?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/7GeOtlPLtA1xAJoPfAKuYA/o.jpg,1535 Broadway,,Marriott Marquis - Street Level,New York,NY,10036,US,40.75863902,-73.98618498
aH37086js9K_v-fExGc0OA,Starbucks,40,3.0,$$,2,(212) 715-9884,https://www.yelp.com/biz/starbucks-new-york-155?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media4.fl.yelpcdn.com/bphoto/5mSedEhYKZ2b7Suj7_yOqg/o.jpg,560 Lexington Ave,,,New York,NY,10022,US,40.75685622,-73.97247494
OwtKf-ePwLX0z46bQ6I60g,Starbucks,5,1.5,,0,(212) 216-5109,https://www.yelp.com/biz/starbucks-new-york-570?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media3.fl.yelpcdn.com/bphoto/2c9IaJiWUTulPMzgAcuSTQ/o.jpg,30 Rockefeller Plz,,,New York,NY,10112,US,40.75938054974949,-73.9799744778908
_kAKIwIXClxsBfb-Ln1juw,Starbucks,29,3.0,$,1,(212) 486-1964,https://www.yelp.com/biz/starbucks-new-york-505?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/kZpXclffIq8mno8KlY5rNg/o.jpg,45 E 51st St,,,New York,NY,10022,US,40.758321,-73.97407299999999
lthdRLb9_QPCfDa3i2BpUw,Starbucks,59,2.0,$$$,3,(212) 490-3189,https://www.yelp.com/biz/starbucks-new-york-563?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/jIFFCuw36mm1FXWby0ZPhg/o.jpg,770 8th Ave,,,New York,NY,10036,US,40.760489,-73.987177
zfOaYbyx5RAa91Qw_ThsPQ,Starbucks,11,2.5,$$,2,(646) 647-5558,https://www.yelp.com/biz/starbucks-new-york-519?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media2.fl.yelpcdn.com/bphoto/3jsaqcMl5cW_o2KwHrYw9g/o.jpg,969 1st Ave,,,New York,NY,10022,US,40.756047,-73.964801
AvV-Za0B1yfE5-w0GtUAPw,Starbucks,85,2.5,$$,2,(212) 398-9702,https://www.yelp.com/biz/starbucks-new-york-162?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/bnD1_oCvryfehbR1P_dxcg/o.jpg,875 3rd Ave,,,New York,NY,10022,US,40.75737108,-73.96922656
hoAgU6rvhBucpgPfhwTQ5Q,Starbucks,21,3.0,,0,(929) 237-5917,https://www.yelp.com/biz/starbucks-new-york-539?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media2.fl.yelpcdn.com/bphoto/0KhG0ruz1Qvk5gjy-UbTmw/o.jpg,55 E 52nd St,,Park Avenue Plz,New York,NY,10022,US,40.75880689,-73.97338566
0HfEodVz4GmQ53P0oo8OLg,Starbucks,27,1.5,$$,2,(212) 216-5109,https://www.yelp.com/biz/starbucks-new-york-360?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media4.fl.yelpcdn.com/bphoto/b69S38xeLo6eE3LjKyvVOQ/o.jpg,750 7th Ave,,,New York,NY,10019,US,40.76075125,-73.98382023
1uxhGw-g7gt26Jhx1f9g5w,Starbucks,17,2.5,$$,2,(212) 682-2586,https://www.yelp.com/biz/starbucks-new-york-534?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/hzaXb-XDXqLmuZKSbgsgFQ/o.jpg,572 11th Ave,Ste A,,New York,NY,10036,US,40.76147,-73.997377
OIAgV2PyvUNIEbXNoOesow,Starbucks,47,2.5,$$,2,(212) 644-9462,https://www.yelp.com/biz/starbucks-new-york-400?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/bQiRKfX9oE-iiLUdnrFkXg/o.jpg,515 Madison Ave,,,New York,NY,10022,US,40.759586,-73.9736
HASU2eEA0s-jMrDLiiknPA,Starbucks,95,2.5,$,1,(212) 594-7846,https://www.yelp.com/biz/starbucks-new-york-331?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media2.fl.yelpcdn.com/bphoto/CkH8BKBF06DfBnSLRJZdpw/o.jpg,1290 6th Ave,,,New York,NY,10019,US,40.7607947,-73.97913009
t8_nm5-yk8ArhZjT3nHxRA,Starbucks,34,2.5,$$,2,(646) 860-8626,https://www.yelp.com/biz/starbucks-new-york-504?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media4.fl.yelpcdn.com/bphoto/oIkDqPkFFas4-JCrWEA4bg/o.jpg,325 W 49th St,,,New York,NY,10019,US,40.7622152,-73.9875023
UgjaEX9ssUmISd63QdLiyw,Starbucks,31,2.0,$,1,(646) 517-6146,https://www.yelp.com/biz/starbucks-new-york-430?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media2.fl.yelpcdn.com/bphoto/PiNpk_Lfuy_fbp455bnhxQ/o.jpg,655 Lexington Ave,,,New York,NY,10022,US,40.759481,-73.970033
3zns2CUA4SW4X5rXF8rD2g,Starbucks,35,2.5,$$,2,(212) 751-2937,https://www.yelp.com/biz/starbucks-new-york-566?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/JlNVRqz5isPUReggUZnw3A/o.jpg,1633 Broadway,,,New York,NY,10019,US,40.76209078,-73.98444342
DTRLsTwx0534Iv-0xfXijA,Starbucks,32,2.5,$$,2,(212) 688-8490,https://www.yelp.com/biz/starbucks-new-york-565?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/DjPpJBXUEAmhmh2jk6nDaw/o.jpg,1290 6th Ave,,,New York,NY,10019,US,40.76190905,-73.97964256
FBlBOpaJirkKW0nVIwVB6Q,Starbucks,73,3.0,$$,2,(212) 830-9001,https://www.yelp.com/biz/starbucks-new-york-342?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media2.fl.yelpcdn.com/bphoto/a0ZNgouMx7_ElO5rIozplQ/o.jpg,1657 Broadway,,,New York,NY,10019,US,40.762426,-73.9836332
adpldzX9R1GEBwPht9PL8w,Starbucks,30,3.0,$$,2,(347) 501-0264,https://www.yelp.com/biz/starbucks-new-york-501?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media4.fl.yelpcdn.com/bphoto/BV3izBJMR3PgV-N8prr2DQ/o.jpg,1065 2nd Ave,,,New York,NY,10022,US,40.7589491,-73.9657952
OpaBrd9NblsmguvSl-7NDg,Starbucks,58,2.5,$$,2,(646) 477-4945,https://www.yelp.com/biz/starbucks-new-york-437?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/AysKgke5J-Gw-trHA3vXdQ/o.jpg,871 8th Ave,,,New York,NY,10019,US,40.763714,-73.985313
G-P1VKUnbDC1TxVwwtS4Xw,Starbucks,51,2.0,$$,2,(212) 974-0032,https://www.yelp.com/biz/starbucks-new-york-564?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/xakXHgqkR5W3EuRkFkox6w/o.jpg,1700 Broadway,,,New York,NY,10019,US,40.763735,-73.982344
nR5mZNG1QQ5dVUIqKN8Rkg,Starbucks,17,2.5,,0,(212) 967-2227,https://www.yelp.com/biz/starbucks-new-york-595?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media4.fl.yelpcdn.com/bphoto/9BZimhhh3x_k0TkW70NmhA/o.jpg,135 E 57th St,,,New York,NY,10022,US,40.761316,-73.969035
sswuN6W-p8wpIeQIoGuHmQ,Starbucks,40,3.5,$$,2,(212) 371-3758,https://www.yelp.com/biz/starbucks-new-york-318?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media3.fl.yelpcdn.com/bphoto/9WKkVGVJt1S-EUWARGZNLw/o.jpg,731 Lexington Ave,,,New York,NY,10022,US,40.761399,-73.96788
4VwDtb5wOxfaXFOvTp7C6A,Starbucks,29,2.5,$$,2,(212) 977-4861,https://www.yelp.com/biz/starbucks-new-york-531?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/J-1VknLwS5myzbHmEt2G6w/o.jpg,1290 6th Ave,,,New York,NY,10019,US,40.763632,-73.977353
Hb7SyfmB1BVYNITYxaoeBQ,Starbucks,65,3.0,$,1,(212) 765-2205,https://www.yelp.com/biz/starbucks-new-york-188?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/KhW30tsAMAphSX1NOvjxwA/o.jpg,870 7th Ave,,,New York,NY,10019,US,40.76441851341697,-73.98107993462965
4hLo1-5ee0mOEND655zP9A,Starbucks,34,3.0,$$,2,(212) 308-5717,https://www.yelp.com/biz/starbucks-new-york-470?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media2.fl.yelpcdn.com/bphoto/U4fDTYn-6WTNEiL7Ey1fMw/o.jpg,600 Madison Ave,,,New York,NY,10022,US,40.7631,-73.97247
aX_gVpvbGRc0jnp9MFP4pg,Starbucks,1,4.0,,0,(212) 247-2527,https://www.yelp.com/biz/starbucks-new-york-580?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media3.fl.yelpcdn.com/bphoto/qrrW8GqKzwataz4PtHrcSQ/o.jpg,1102 1st Ave,,,New York,NY,10065,US,40.760397,-73.961123
tLonaIvNCHQI-9cDvo_dyQ,Starbucks,41,3.5,$$,2,(347) 533-2101,https://www.yelp.com/biz/starbucks-long-island-city-3?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media3.fl.yelpcdn.com/bphoto/rvjx3jwkJn1b4NNaE8Qdkg/o.jpg,455 Main St,,,New York,NY,10044,US,40.759305,-73.952917
-UKGH0bcyLNMmTeFlx0qdA,Starbucks,20,3.5,$$,2,(212) 974-0902,https://www.yelp.com/biz/starbucks-new-york-620?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media4.fl.yelpcdn.com/bphoto/3hTBMHSUQWh5XuIu-0h40w/o.jpg,240 Central Park S,,,New York,NY,10019,US,40.7670726,-73.9810516
0kjpsPQX5ynSXZ1aufBizw,Starbucks,38,2.5,$,1,,https://www.yelp.com/biz/starbucks-new-york-598?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/03LB1jy7SQ2XzlHAcpUzAw/o.jpg,1000 S Eighth Ave,Ste 34,,New York,NY,10019,US,40.7673085651789,-73.9824502542615
zONp4aFgz6qo2bCsrkOIlw,Starbucks,3,4.0,,0,(929) 558-1500,https://www.yelp.com/biz/starbucks-new-york-616?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media4.fl.yelpcdn.com/bphoto/sxK_oMTz7tDhZVPs_eTAig/o.jpg,4 Columbus Cir,,,New York,NY,10019,US,40.767544,-73.983013
BbExaFiP9j_65xtI3B2cAA,Dunkin' Donuts,6,3.5,$,1,(212) 656-2145,https://www.yelp.com/biz/dunkin-donuts-new-york-66?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media3.fl.yelpcdn.com/bphoto/JFZcFXKjJdXVEF1M9BfV7g/o.jpg,20 Broad St,,,New York,NY,10005,US,40.7037736762802,-74.0117785772666
bTVDxuyvlB-0wKdyIf7lKQ,Dunkin' Donuts,29,1.5,$,1,(212) 443-3611,https://www.yelp.com/biz/dunkin-donuts-new-york-131?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/_BUMYgfgtpayvTkeHD7moA/o.jpg,110 E 14th St,,University Hall,New York,NY,10003,US,40.73393,-73.98909
pgoWl05sdK_VKlWlkB9rnQ,Dunkin' Donuts,20,2.5,$,1,,https://www.yelp.com/biz/dunkin-donuts-woodside-4?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media3.fl.yelpcdn.com/bphoto/j6eN_M2wI8BehvL5LWSv6Q/o.jpg,1131 Bay St,,,Staten Island,NY,10305,US,40.615314,-74.066539
fYe4W-LPNOSUcUp1urAqaA,Dunkin' Donuts,10,1.0,$,1,,https://www.yelp.com/biz/dunkin-donuts-brooklyn-129?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media2.fl.yelpcdn.com/bphoto/YvDeH0mmB7fC7n5zdlpHyg/o.jpg,1285 Castle Hill Ave,,,Bronx,NY,10462,US,40.83387,-73.85175
KJ6ayV1uIoQ3heN6fVZuDQ,Tim Hortons,54,4.0,$,1,(718) 980-0091,https://www.yelp.com/biz/tim-hortons-staten-island-3?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media3.fl.yelpcdn.com/bphoto/Z9J7IfccI_Wx78cdUkEDQw/o.jpg,1562 Hylan Blvd,,,Staten Island,NY,10305,US,40.5901798094397,-74.0883499011397
zt4hC6ZDY5Kdy8AfGDi34Q,Tim Hortons,106,3.5,$,1,(718) 370-2555,https://www.yelp.com/biz/tim-hortons-staten-island?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/MeFLRdpBLgdkvX9eQhQO1g/o.jpg,1700 Richmond Ave,,,Staten Island,NY,10314,US,40.6068538,-74.1628108
NnbIwOQPi35w5Fmt3n4cng,Tim Hortons,3,2.5,,0,(718) 743-9306,https://www.yelp.com/biz/tim-hortons-brooklyn-4?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/eJLqeu5Ndpxh8W6nS502LA/o.jpg,2402 Knapp St,,,Brooklyn,NY,11201,US,40.59428292851473,-73.93340234904201
p6Xo2vQlKv-w3X1r42CkVQ,Think Coffee,721,3.5,$$,2,(212) 228-6226,https://www.yelp.com/biz/think-coffee-new-york-2?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media2.fl.yelpcdn.com/bphoto/SRfkFUHltlDxuOyQzgOlvg/o.jpg,248 Mercer St,,,New York,NY,10012,US,40.728339,-73.995287
n5ZlKLaSrgwwj_ztHEfyow,Think Coffee,51,3.5,$$,2,,https://www.yelp.com/biz/think-coffee-new-york-16?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media2.fl.yelpcdn.com/bphoto/k-bKUHNNE438VgATQP0LFw/o.jpg,471 Broadway,,,New York,NY,10013,US,40.721248,-74.000507
4WTm6Dolt0FbTaFt8t-cvQ,Think Coffee,439,3.0,$$,2,,https://www.yelp.com/biz/think-coffee-new-york-3?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media2.fl.yelpcdn.com/bphoto/EHY7PRSuUFxHRB2sN3Cz0A/o.jpg,123 4th Ave,,,New York,NY,10003,US,40.7330253,-73.9897646
LTx8jkXzTTqZRMOIEQ0lmw,Think Coffee,78,3.5,$$,2,,https://www.yelp.com/biz/think-coffee-new-york-15?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/QRxCUR55XfLdTgao-UKpkA/o.jpg,350 Broadway,,,New York,NY,10013,US,40.7168907694292,-74.0037190531662
lXtwiYAzgTi2xhT1xg7gTQ,Think Coffee,120,3.0,$$,2,(212) 228-6226,https://www.yelp.com/biz/think-coffee-new-york-13?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/q6gdioo_eyh9NV-il7rXCA/o.jpg,73 8th Ave,,,New York,NY,10014,US,40.739551,-74.003078
HUHw-U0AxAXjBg1Zf9HXCA,Think Coffee,254,3.5,$$,2,,https://www.yelp.com/biz/think-coffee-new-york-4?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/N69Rhkp1btmRx30SO9xUIg/o.jpg,10 Devoe St,,,Brooklyn,NY,11211,US,40.7129334,-73.950992
3Lj7gVcMG6hy9lv-4bdIBg,Think Coffee,45,3.5,$$,2,(212) 255-6452,https://www.yelp.com/biz/think-coffee-brooklyn?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media4.fl.yelpcdn.com/bphoto/RVksaD7eNTrOF-uGvDKbug/o.jpg,500 W 30th St,,,New York,NY,10001,US,40.7520507,-74.0015759
oCYg1xcD2IVbM3iRotvAHg,Think Coffee,111,3.5,$$,2,,https://www.yelp.com/biz/think-coffee-new-york-10?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media3.fl.yelpcdn.com/bphoto/ZQAbOsKrZlVumERF1OMaEQ/o.jpg,246 5th Ave,,,New York,NY,10001,US,40.74478540040069,-73.9878154310078
Gb5rdW8sJNzuSrUtExRzyw,Think Coffee,4,4.0,,0,,https://www.yelp.com/biz/think-coffee-new-york-19?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media4.fl.yelpcdn.com/bphoto/Hqizs51XrTOji4oVNTERpw/o.jpg,568 6th Ave,,,New York,NY,10011,US,40.738435648908705,-73.99581244313892
qbAiLieNfbKAYIvCYdPiaw,Think Coffee,7,3.5,$$,2,(212) 255-2817,https://www.yelp.com/biz/think-coffee-new-york-18?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media4.fl.yelpcdn.com/bphoto/CgaXM5XM_pkyxQEXs-d1Yw/o.jpg,208 W 13th St,,,New York,NY,10011,US,40.73813,-74.00103
qLcYigT-b4jnfT0c0BEqbQ,Think Coffee,6,3.5,$$,2,,https://www.yelp.com/biz/think-coffee-new-york-8?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media4.fl.yelpcdn.com/bphoto/tdrGThZDZB7rEvjc3m5dxQ/o.jpg,43 W 32nd St,,,New York,NY,10001,US,40.748224,-73.9874565
WGIkWEuB9mmt78zYhNT_MQ,Joe Coffee,266,4.0,$$,2,(212) 661-8580,https://www.yelp.com/biz/joe-coffee-new-york-32?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media2.fl.yelpcdn.com/bphoto/xqZXjMf_Vi5BHDkiYjWnYQ/o.jpg,10 South Street,Slip 7,,New York,NY,10004,US,40.701122,-74.011663
UWJe1NV-dtzrDLzKneJFOQ,Gregorys Coffee,183,4.0,$$,2,(877) 206-4592,https://www.yelp.com/biz/gregorys-coffee-new-york-8?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media1.fl.yelpcdn.com/bphoto/xOgjwJHzoe6wxYQc4goXig/o.jpg,42 Broadway,,,New York,NY,10004,US,40.7059898376465,-74.0125961303711
Vl3ticJO_730wIi5L-gcRQ,Gregorys Coffee,85,4.0,$,1,(877) 206-6306,https://www.yelp.com/biz/gregorys-coffee-new-york-9?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media2.fl.yelpcdn.com/bphoto/g1fQcEe_TjRDKcQ_08ZnuA/o.jpg,100 Wall St,,,New York,NY,10005,US,40.70525,-74.00675
neqjsm1AbaGcLDRNshEA7A,Gregorys Coffee,85,4.0,$$,2,(877) 208-6362,https://www.yelp.com/biz/gregorys-coffee-brooklyn-2?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media3.fl.yelpcdn.com/bphoto/-AF41sXXGof2rUS1vaT0CA/o.jpg,16 Court St,,,Brooklyn,NY,11201,US,40.693613,-73.990789
S1kVE60CFbA9xWjxqU3V_A,Gregorys Coffee,397,4.0,$$,2,(877) 217-8371,https://www.yelp.com/biz/gregorys-coffee-new-york?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media3.fl.yelpcdn.com/bphoto/fD8H8u3H30riFqQoBRdG0Q/o.jpg,327 Park Ave S,,,New York,NY,10010,US,40.7409656,-73.98557
FwUsZei8r9hqM1zEq9bD7A,Gregorys Coffee,65,3.5,$$,2,(877) 210-0105,https://www.yelp.com/biz/gregorys-coffee-new-york-22?adjust_creative=BN_4jH01DL6jwGlrQmsCjQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BN_4jH01DL6jwGlrQmsCjQ,https://s3-media3.fl.yelpcdn.com/bphoto/R6U_NKmzB7lpebzFeqiolQ/o.jpg,649 Broadway,,,New York,NY,10012,US,40.7268964,-73.9958337
